F_m,F_nesklon,I_m,I_f,P of Birth,Area,City,Street,,,КЛАДР (всероссийская база с улицами и пр)
,,,,,,Николаевск,,,,
,,,,,,Николаевск-на-Амуре,,,,
,,,,,,Никольск,,,,
,,,,,,Новая Ляля,,,,
,,,,,,Новая Малыкла,,,,
,,,,,,Новая Усмань,,,,
,,,,,,Новгород,,,,
,,,,,,Новичиха,,,,
,,,,,,Новоалександровск,,,,
,,,,,,Новоалтайск,,,,
,,,,,,Новоаннинский,,,,
,,,,,,Новобурейский,,,,
,,,,,,Нововаршавка,,,,
,,,,,,Нововоронеж,,,,
,,,,,,Новодвинск,,,,
,,,,,,Новодугино,,,,
,,,,,,Новозыбков,,,,
,,,,,,Новокузнецк,,,,
,,,,,,Новокуйбышевск,,,,
,,,,,,Новолакское,,,,
,,,,,,Новомосковск,,,,
,,,,,,Новоорск,,,,
,,,,,,Новопавловск,,,,
,,,,,,Новопокровка,,,,
,,,,,,Новоржев,,,,
,,,,,,Новороссийск,,,,
,,,,,,Новоселицкое,,,,
,,,,,,Новоселово,,,,
,,,,,,Новосергиевка,,,,
,,,,,,Новосибирск,,,,
,,,,,,Новосиль,,,,
,,,,,,Новосокольники,,,,
,,,,,,Новоспасское,,,,
,,,,,,Новотроицк,,,,
,,,,,,Новоузенск,,,,
,,,,,,Новоуральск,,,,
,,,,,,Новохоперск,,,,
,,,,,,Новочебоксарск,,,,
,,,,,,Новочеркасск,,,,
,,,,,,Новошахтинск,,,,
,,,,,,Новошешминск,,,,
,,,,,,Новый Некоуз,,,,
,,,,,,Новый Оскол,,,,
,,,,,,Новый Торьял,,,,
,,,,,,Новый Уренгой,,,,
,,,,,,Ногинск,,,,
,,,,,,Ноглики,,,,
,,,,,,Ножай-Юрт,,,,
,,,,,,Нолинск,,,,
,,,,,,Норильск,,,,
,,,,,,Ноябрьск,,,,
,,,,,,Нурлат,,,,
,,,,,,Ныроб,,,,
,,,,,,Нытва,,,,
,,,,,,Нычалах,,,,
,,,,,,Нюксеница,,,,
,,,,,,Нюрба,,,,
,,,,,,Нягань,,,,
,,,,,,Няндома,,,,
,,,,,,Обливская,,,,
,,,,,,Облучье,,,,
,,,,,,Обнинск,,,,
,,,,,,Обоянь,,,,
,,,,,,Обухово,,,,
,,,,,,Объячево,,,,
,,,,,,Одинцово,,,,
,,,,,,Одоев,,,,
,,,,,,Ожерелье,,,,
,,,,,,Озерновский,,,,
,,,,,,Озерск,,,,
,,,,,,Озеры,,,,
,,,,,,Озинки,,,,
,,,,,,Оконешниково,,,,
,,,,,,Октябрьск,,,,
,,,,,,Октябрьский,,,,
,,,,,,Окуловка,,,,
,,,,,,Олекминск,,,,
,,,,,,Оленегорск,,,,
,,,,,,Оленино,,,,
,,,,,,Оловянная,,,,
,,,,,,Олонец,,,,
,,,,,,Ольга,,,,
,,,,,,Омск,,,,
,,,,,,Омсукчан,,,,
,,,,,,Омутнинск,,,,
,,,,,,Онгудай,,,,
,,,,,,Онега,,,,
,,,,,,Опарино,,,,
,,,,,,Опочка,,,,
,,,,,,Орда,,,,
,,,,,,Орджоникидзе,,,,
,,,,,,Орджоникидзевская,,,,
,,,,,,Орел,,,,
,,,,,,Оренбург,,,,
,,,,,,Орехово-Зуево,,,,
,,,,,,Оричи,,,,
,,,,,,Орлик,,,,
,,,,,,Орловский,,,,
,,,,,,Орск,,,,
,,,,,,Оршанка,,,,
,,,,,,Оса,,,,
,,,,,,Оссора,,,,
,,,,,,Осташков,,,,
,,,,,,Остров,,,,
,,,,,,Островское,,,,
,,,,,,Острогожск,,,,
,,,,,,Отрадная,,,,
,,,,,,Отрадный,,,,
,,,,,,Оус,,,,
,,,,,,Оха,,,,
,,,,,,Оханск,,,,
,,,,,,Охотск,,,,
,,,,,,Очер,,,,
,,,,,,Павино,,,,
,,,,,,Павловка,,,,
,,,,,,Павлово,,,,
,,,,,,Павловск,,,,
,,,,,,Павловский Посад,,,,
,,,,,,Павлоградка,,,,
,,,,,,Палана,,,,
,,,,,,Палатка,,,,
,,,,,,Палех,,,,
,,,,,,Палкино,,,,
,,,,,,Палласовка,,,,
,,,,,,Панино,,,,
,,,,,,Парабель,,,,
,,,,,,Параньга,,,,
,,,,,,Парголово,,,,
,,,,,,Партизанск,,,,
,,,,,,Партизанское,,,,
,,,,,,Парфентьево,,,,
,,,,,,Парфино,,,,
,,,,,,Пахачи,,,,
,,,,,,Пачелма,,,,
,,,,,,Певек,,,,
,,,,,,Пенза,,,,
,,,,,,Пено,,,,
,,,,,,Первомайск,,,,
,,,,,,Первомайский,,,,
,,,,,,Первомайское,,,,
,,,,,,Первоуральск,,,,
,,,,,,Перевоз,,,,
,,,,,,Перелюб,,,,
,,,,,,Переметное,,,,
,,,,,,Перемышль,,,,
,,,,,,Переславль-Залесский,,,,
,,,,,,Переяславка,,,,
,,,,,,Пермь,,,,
,,,,,,Пестово,,,,
,,,,,,Пестравка,,,,
,,,,,,Пестрецы,,,,
,,,,,,Пестяки,,,,
,,,,,,Песчанокопское,,,,
,,,,,,Петровск,,,,
,,,,,,Петровск-Забайкальский,,,,
,,,,,,Петровское,,,,
,,,,,,Петрозаводск,,,,
,,,,,,Петропавловка,,,,
,,,,,,Петропавловск-Камчатский,,,,
,,,,,,Петропавловское,,,,
,,,,,,Петухово,,,,
,,,,,,Петушки,,,,
,,,,,,Печора,,,,
,,,,,,Печоры,,,,
,,,,,,Пижанка,,,,
,,,,,,Пикалёво,,,,
,,,,,,Пильна,,,,
,,,,,,Пинега,,,,
,,,,,,Пировское,,,,
,,,,,,Пироговский,,,,
,,,,,,Пителино,,,,
,,,,,,Питерка,,,,
,,,,,,Питкяранта,,,,
,,,,,,Пичаево,,,,
,,,,,,Плавск,,,,
,,,,,,Пласт,,,,
,,,,,,Плесецк,,,,
,,,,,,Плюсса,,,,
,,,,,,Повенец,,,,
,,,,,,Поворино,,,,
,,,,,,Погар,,,,
,,,,,,Пограничный,,,,
,,,,,,Подгорное,,,,
,,,,,,Поддорье,,,,
,,,,,,Подольск,,,,
,,,,,,Подосиновец,,,,
,,,,,,Подпорожье,,,,
,,,,,,Покачи,,,,
,,,,,,Покров,,,,
,,,,,,Покровка,,,,
,,,,,,Покровск,,,,
,,,,,,Покровское,,,,
,,,,,,Полевской,,,,
,,,,,,Полесск,,,,
,,,,,,Половинное,,,,
,,,,,,Полтавка,,,,
,,,,,,Полушкино,,,,
,,,,,,Полярный,,,,
,,,,,,Поназырево,,,,
,,,,,,Пономаревка,,,,
,,,,,,Поныри,,,,
,,,,,,Порецкое,,,,
,,,,,,Поронайск,,,,
,,,,,,Порхов,,,,
,,,,,,Поспелиха,,,,
,,,,,,Похвистнево,,,,
,,,,,,Почеп,,,,
,,,,,,Починки,,,,
,,,,,,Починок,,,,
,,,,,,Поярково,,,,
,,,,,,Правдинск,,,,
,,,,,,Преградная,,,,
,,,,,,Приаргунск,,,,
,,,,,,Привокзальный,,,,
,,,,,,Приволжск,,,,
,,,,,,Приволжье,,,,
,,,,,,Приморско-Ахтарск,,,,
,,,,,,Приобье,,,,
,,,,,,Приозерск,,,,
,,,,,,Пристень,,,,
,,,,,,Приютное,,,,
,,,,,,Провидения,,,,
,,,,,,Прокопьевск,,,,
,,,,,,Пролетарск,,,,
,,,,,,Пронск,,,,
,,,,,,Протвино,,,,
,,,,,,Прохладный,,,,
,,,,,,Пряжа,,,,
,,,,,,Прямицыно,,,,
,,,,,,Псков,,,,
,,,,,,Пугачев,,,,
,,,,,,Пудож,,,,
,,,,,,Пуровск,,,,
,,,,,,Пустошка,,,,
,,,,,,Путятино,,,,
,,,,,,Пучеж,,,,
,,,,,,Пушкин,,,,
,,,,,,Пушкино,,,,
,,,,,,Пущино,,,,
,,,,,,Пыталово,,,,
,,,,,,Пыть-Ях,,,,
,,,,,,Пышма,,,,
,,,,,,Пятигорск,,,,
,,,,,,Радищево,,,,
,,,,,,Радовицкий,,,,
,,,,,,Радужный,,,,
,,,,,,Раевский,,,,
,,,,,,Райчихинск,,,,
,,,,,,Ракитное,,,,
,,,,,,Раменское,,,,
,,,,,,Рамешки,,,,
,,,,,,Рамонь,,,,
,,,,,,Рассказово,,,,
,,,,,,Ребриха,,,,
,,,,,,Ревда,,,,
,,,,,,Реж,,,,
,,,,,,Репьевка,,,,
,,,,,,Реутов,,,,
,,,,,,Решетниково,,,,
,,,,,,Ржакса,,,,
,,,,,,Ржаница,,,,
,,,,,,Ржев,,,,
,,,,,,Ровеньки,,,,
,,,,,,Ровное,,,,
,,,,,,Рогнедино,,,,
,,,,,,Родино,,,,
,,,,,,Родионово-Несветайская,,,,
,,,,,,Романовка,,,,
,,,,,,Ромны,,,,
,,,,,,Ромоданово,,,,
,,,,,,Рославль,,,,
,,,,,,Россошь,,,,
,,,,,,Ростов,,,,
,,,,,,Ростов-на-Дону,,,,
,,,,,,Рошаль,,,,
,,,,,,Ртищево,,,,
,,,,,,Рублево,,,,
,,,,,,Рубцовск,,,,
,,,,,,Рудня,,,,
,,,,,,Руза,,,,
,,,,,,Рузаевка,,,,
,,,,,,Русская Поляна,,,,
,,,,,,Русский Камешкир,,,,
,,,,,,Русский,,,,
,,,,,,Рутул,,,,
,,,,,,Рыбинск,,,,
,,,,,,Рыбная Слобода,,,,
,,,,,,Рыбное,,,,
,,,,,,Рыльск,,,,
,,,,,,Ряжск,,,,
,,,,,,Рязань,,,,
,,,,,,Савино,,,,
,,,,,,Сайхин,,,,
,,,,,,Салават,,,,
,,,,,,Салехард,,,,
,,,,,,Салтыковка,,,,
,,,,,,Сальск,,,,
,,,,,,Самагалтай,,,,
,,,,,,Самара,,,,
,,,,,,Самарга,,,,
,,,,,,Самойловка,,,,
,,,,,,Сангар,,,,
,,,,,,Сандово,,,,
,,,,,,Санкт-Петербург,,,,
,,,,,,Санчурск,,,,
,,,,,,Сапожок,,,,
,,,,,,Саракташ,,,,
,,,,,,Саранск,,,,
,,,,,,Сарапул,,,,
,,,,,,Саратов,,,,
,,,,,,Саргатское,,,,
,,,,,,Сарманово,,,,
,,,,,,Саров,,,,
,,,,,,Сарыг-Сеп,,,,
,,,,,,Саскылах,,,,
,,,,,,Сасово,,,,
,,,,,,Сатка,,,,
,,,,,,Сафакулево,,,,
,,,,,,Сафоново,,,,
,,,,,,Саяногорск,,,,
,,,,,,Саянск,,,,
,,,,,,Свердловск,,,,
,,,,,,Светлогорск,,,,
,,,,,,Светлоград,,,,
,,,,,,Светлый Яр,,,,
,,,,,,Светлый,,,,
,,,,,,Свеча,,,,
,,,,,,Свободный,,,,
,,,,,,Себеж,,,,
,,,,,,Северо-Курильск,,,,
,,,,,,Северобайкальск,,,,
,,,,,,Северодвинск,,,,
,,,,,,Североморск,,,,
,,,,,,Североуральск,,,,
,,,,,,Северск,,,,
,,,,,,Северская,,,,
,,,,,,Севск,,,,
,,,,,,Сегежа,,,,
,,,,,,Седельниково,,,,
,,,,,,Сеймчан,,,,
,,,,,,Селенгинск,,,,
,,,,,,Селижарово,,,,
,,,,,,Селты,,,,
,,,,,,Семикаракорск,,,,
,,,,,,Семилуки,,,,
,,,,,,Сенгилей,,,,
,,,,,,Серафимович,,,,
,,,,,,Сергач,,,,
,,,,,,Сергиев Посад,,,,
,,,,,,Сердобск,,,,
,,,,,,Сернур,,,,
,,,,,,Серов,,,,
,,,,,,Серпухов,,,,
,,,,,,Серышево,,,,
,,,,,,Сестрорецк,,,,
,,,,,,Сеченово,,,,
,,,,,,Сибай,,,,
,,,,,,Сим,,,,
,,,,,,Синегорье,,,,
,,,,,,Сковородино,,,,
,,,,,,Скопин,,,,
,,,,,,Славгород,,,,
,,,,,,Славск,,,,
,,,,,,Славянка,,,,
,,,,,,Славянск-на-Кубани,,,,
,,,,,,Сладково,,,,
,,,,,,Сланцы,,,,
,,,,,,Слободской,,,,
,,,,,,Слюдянка,,,,
,,,,,,Смидович,,,,
,,,,,,Смирных,,,,
,,,,,,Смоленск,,,,
,,,,,,Смоленское,,,,
,,,,,,Снежинск,,,,
,,,,,,Снежногорск,,,,
,,,,,,Собинка,,,,
,,,,,,Советск,,,,
,,,,,,Советская Гавань,,,,
,,,,,,Советский,,,,
,,,,,,Советское,,,,
,,,,,,Сокол,,,,
,,,,,,Сокольское,,,,
,,,,,,Солигалич,,,,
,,,,,,Соликамск,,,,
,,,,,,Солнечногорск,,,,
,,,,,,Солнечнодольск,,,,
,,,,,,Солнцево,,,,
,,,,,,Солонешное,,,,
,,,,,,Солтон,,,,
,,,,,,Соль-Илецк,,,,
,,,,,,Сольвычегодск,,,,
,,,,,,Сольцы,,,,
,,,,,,Сонково,,,,
,,,,,,Сорочинск,,,,
,,,,,,Сортавала,,,,
,,,,,,Сосково,,,,
,,,,,,Сосново-Озерское,,,,
,,,,,,Сосновоборск,,,,
,,,,,,Сосновское,,,,
,,,,,,Сосновый Бор,,,,
,,,,,,Сосногорск,,,,
,,,,,,Сосьва,,,,
,,,,,,Софийск,,,,
,,,,,,Софпорог,,,,
,,,,,,Софрино,,,,
,,,,,,Сочи,,,,
,,,,,,Спас-Деменск,,,,
,,,,,,Спас-Клепики,,,,
,,,,,,Спасск-Дальний,,,,
,,,,,,Спасск-Рязанский,,,,
,,,,,,Спасское,,,,
,,,,,,Спирово,,,,
,,,,,,Среднеколымск,,,,
,,,,,,Среднеуральск,,,,
,,,,,,Средняя Ахтуба,,,,
,,,,,,Сретенск,,,,
,,,,,,Ставрополь,,,,
,,,,,,Старая Кулатка,,,,
,,,,,,Старая Купавна,,,,
,,,,,,Старая Майна,,,,
,,,,,,Старая Полтавка,,,,
,,,,,,Старая Русса,,,,
,,,,,,Старбеево,,,,
,,,,,,Старица,,,,
,,,,,,Староаллейское,,,,
,,,,,,Старобалтачево,,,,
,,,,,,Стародуб,,,,
,,,,,,Старое Дрожжаное,,,,
,,,,,,Старое Шайгово,,,,
,,,,,,Старожилово,,,,
,,,,,,Староминская,,,,
,,,,,,Старосубхангулово,,,,
,,,,,,Старощербиновская,,,,
,,,,,,Староюрьево,,,,
,,,,,,Старый Оскол,,,,
,,,,,,Степное,,,,
,,,,,,Стерлибашево,,,,
,,,,,,Стерлитамак,,,,
,,,,,,Стойба,,,,
,,,,,,Стрежевой,,,,
,,,,,,Строитель,,,,
,,,,,,Ступино,,,,
,,,,,,Суворов,,,,
,,,,,,Суджа,,,,
,,,,,,Судиславль,,,,
,,,,,,Судогда,,,,
,,,,,,Суздаль,,,,
,,,,,,Суземка,,,,
,,,,,,Сузун,,,,
,,,,,,Суксун,,,,
,,,,,,Суна,,,,
,,,,,,Сунтар,,,,
,,,,,,Суоярви,,,,
,,,,,,Сура,,,,
,,,,,,Сураж,,,,
,,,,,,Сургут,,,,
,,,,,,Суровикино,,,,
,,,,,,Сурское,,,,
,,,,,,Сусанино,,,,
,,,,,,Сусуман,,,,
,,,,,,Сухиничи,,,,
,,,,,,Сухой Лог,,,,
,,,,,,Сызрань,,,,
,,,,,,Сыктывкар,,,,
,,,,,,Сысерть,,,,
,,,,,,Сычевка,,,,
,,,,,,Сюмси,,,,
,,,,,,Сямжа,,,,
,,,,,,Тавда,,,,
,,,,,,Таврическое,,,,
,,,,,,Таганрог,,,,
,,,,,,Тайга,,,,
,,,,,,Тайшет,,,,
,,,,,,Таксимо,,,,
,,,,,,Талдом,,,,
,,,,,,Талица,,,,
,,,,,,Таловая,,,,
,,,,,,Тальменка,,,,
,,,,,,Тамала,,,,
,,,,,,Тамбов,,,,
,,,,,,Тамбовка,,,,
,,,,,,Тара,,,,
,,,,,,Тарко,,,,
,,,,,,Тарко-Сале,,,,
,,,,,,Тарногский Городок,,,,
,,,,,,Тарумовка,,,,
,,,,,,Таруса,,,,
,,,,,,Тасеево,,,,
,,,,,,Татарск,,,,
,,,,,,Татищево,,,,
,,,,,,Ташла,,,,
,,,,,,Таштагол,,,,
,,,,,,Таштып,,,,
,,,,,,Тбилисская,,,,
,,,,,,Тверь,,,,
,,,,,,Теберда,,,,
,,,,,,Тевриз,,,,
,,,,,,Тейково,,,,
,,,,,,Текстильщик,,,,
,,,,,,Темников,,,,
,,,,,,Темрюк,,,,
,,,,,,Теньгушево,,,,
,,,,,,Тербуны,,,,
,,,,,,Терек,,,,
,,,,,,Терекли-Мектеб,,,,
,,,,,,Тереньга,,,,
,,,,,,Терней,,,,
,,,,,,Терновка,,,,
,,,,,,Тетюши,,,,
,,,,,,Тигиль,,,,
,,,,,,Тикси,,,,
,,,,,,Тиличики,,,,
,,,,,,Тим,,,,
,,,,,,Тимашевск,,,,
,,,,,,Тисуль,,,,
,,,,,,Тихвин,,,,
,,,,,,Тихорецк,,,,
,,,,,,Тишково,,,,
,,,,,,Тлярата,,,,
,,,,,,Тобольск,,,,
,,,,,,Тогучин,,,,
,,,,,,Токаревка,,,,
,,,,,,Тольятти,,,,
,,,,,,Томари,,,,
,,,,,,Томилино,,,,
,,,,,,Томск,,,,
,,,,,,Тонкино,,,,
,,,,,,Тоншаево,,,,
,,,,,,Тоора-Хем,,,,
,,,,,,Топчиха,,,,
,,,,,,Торбеево,,,,
,,,,,,Торжок,,,,
,,,,,,Торопец,,,,
,,,,,,Тосно,,,,
,,,,,,Тотьма,,,,
,,,,,,Тоцкое,,,,
,,,,,,Тпиг,,,,
,,,,,,Трехгорный,,,,
,,,,,,Троицк,,,,
,,,,,,Троицко-Печерск,,,,
,,,,,,Троицкое,,,,
,,,,,,Тросна,,,,
,,,,,,Трубчевск,,,,
,,,,,,Туапсе,,,,
,,,,,,Туголесский Бор,,,,
,,,,,,Тугулым,,,,
,,,,,,Тугур,,,,
,,,,,,Тужа,,,,
,,,,,,Туймазы,,,,
,,,,,,Тула,,,,
,,,,,,Тулун,,,,
,,,,,,Тульский,,,,
,,,,,,Тупик,,,,
,,,,,,Тура,,,,
,,,,,,Туран,,,,
,,,,,,Туринск,,,,
,,,,,,Туринская Слобода,,,,
,,,,,,Турочак,,,,
,,,,,,Турунтаево,,,,
,,,,,,Туруханск,,,,
,,,,,,Тутаев,,,,
,,,,,,Тучково,,,,
,,,,,,Тымовское,,,,
,,,,,,Тымск,,,,
,,,,,,Тында,,,,
,,,,,,Тырныауз,,,,
,,,,,,Тээли,,,,
,,,,,,Тюкалинск,,,,
,,,,,,Тюльган,,,,
,,,,,,Тюменцево,,,,
,,,,,,Тюмень,,,,
,,,,,,Тюхтет,,,,
,,,,,,Убинское,,,,
,,,,,,Ува,,,,
,,,,,,Уваровка,,,,
,,,,,,Уварово,,,,
,,,,,,Уват,,,,
,,,,,,Углегорск,,,,
,,,,,,Углич,,,,
,,,,,,Угловское,,,,
,,,,,,Угра,,,,
,,,,,,Удомля,,,,
,,,,,,Ужур,,,,
,,,,,,Узловая,,,,
,,,,,,Уинское,,,,
,,,,,,Уйское,,,,
,,,,,,Улан-Удэ,,,,
,,,,,,Ульяново,,,,
,,,,,,Ульяновск,,,,
,,,,,,Умба,,,,
,,,,,,Умет,,,,
,,,,,,Унеча,,,,
,,,,,,Уни,,,,
,,,,,,Унъюган,,,,
,,,,,,Упорово,,,,
,,,,,,Уразовка,,,,
,,,,,,Урай,,,,
,,,,,,Уральск,,,,
,,,,,,Урень,,,,
,,,,,,Уржум,,,,
,,,,,,Уркарах,,,,
,,,,,,Урмары,,,,
,,,,,,Урус-Мартан,,,,
,,,,,,Урюпинск,,,,
,,,,,,Усвяты,,,,
,,,,,,Усинск,,,,
,,,,,,Усмань,,,,
,,,,,,Усогорск,,,,
,,,,,,Усолье,,,,
,,,,,,Усолье-Сибирское,,,,
,,,,,,Успенское,,,,
,,,,,,Уссурийск,,,,
,,,,,,Усть-Авам,,,,
,,,,,,Усть-Белая,,,,
,,,,,,Усть-Большерецк,,,,
,,,,,,Усть-Джегута,,,,
,,,,,,Усть-Илимск,,,,
,,,,,,Усть-Ишим,,,,
,,,,,,Усть-Калманка,,,,
,,,,,,Усть-Камчатск,,,,
,,,,,,Усть-Кан,,,,
,,,,,,Усть-Катав,,,,
,,,,,,Усть-Кишерть,,,,
,,,,,,Усть-Кокса,,,,
,,,,,,Усть-Кулом,,,,
,,,,,,Усть-Кут,,,,
,,,,,,Усть-Лабинск,,,,
,,,,,,Усть-Мая,,,,
,,,,,,Усть-Нера,,,,
,,,,,,Усть-Омчуг,,,,
,,,,,,Усть-Ордынский,,,,
,,,,,,Усть-Тарка,,,,
,,,,,,Усть-Уда,,,,
,,,,,,Усть-Цильма,,,,
,,,,,,Усть-Чарышская Пристань,,,,
,,,,,,Устюжна,,,,
,,,,,,Утта,,,,
,,,,,,Уфа,,,,
,,,,,,Ухолово,,,,
,,,,,,Ухта,,,,
,,,,,,Уяр,,,,
,,,,,,Фаленки,,,,
,,,,,,Фатеж,,,,
,,,,,,Федоровка,,,,
,,,,,,Ферзиково,,,,
,,,,,,Фершампенуаз,,,,
,,,,,,Фирово,,,,
,,,,,,Фирсановка,,,,
,,,,,,Фокино,,,,
,,,,,,Фролово,,,,
,,,,,,Фрязино,,,,
,,,,,,Фряново,,,,
,,,,,,Фурманов,,,,
,,,,,,Фурманово,,,,
,,,,,,Хабаровск,,,,
,,,,,,Хабары,,,,
,,,,,,Хабез,,,,
,,,,,,Хандыга,,,,
,,,,,,Ханты-Мансийск,,,,
,,,,,,Харабали,,,,
,,,,,,Харовск,,,,
,,,,,,Хасавюрт,,,,
,,,,,,Хасан,,,,
,,,,,,Хатанга,,,,
,,,,,,Хвалынск,,,,
,,,,,,Хвастовичи,,,,
,,,,,,Хвойное,,,,
,,,,,,Хворостянка,,,,
,,,,,,Хив,,,,
,,,,,,Хилок,,,,
,,,,,,Химки,,,,
,,,,,,Хиславичи,,,,
,,,,,,Хлевное,,,,
,,,,,,Хову-Аксы,,,,
,,,,,,Холм,,,,
,,,,,,Холмогоры,,,,
,,,,,,Холмск,,,,
,,,,,,Хомутовка,,,,
,,,,,,Хомутово,,,,
,,,,,,Хоринск,,,,
,,,,,,Хорлово,,,,
,,,,,,Хороль,,,,
,,,,,,Хотынец,,,,
,,,,,,Хотьково,,,,
,,,,,,Хунзах,,,,
,,,,,,Целина,,,,
,,,,,,Целинное,,,,
,,,,,,Цивильск,,,,
,,,,,,Цимлянск,,,,
,,,,,,Цуриб,,,,
,,,,,,Чагода,,,,
,,,,,,Чадан,,,,
,,,,,,Чайковский,,,,
,,,,,,Чалтырь,,,,
,,,,,,Чамзинка,,,,
,,,,,,Чапаев,,,,
,,,,,,Чапаевск,,,,
,,,,,,Чаплыгин,,,,
,,,,,,Чарышское,,,,
,,,,,,Чебаркуль,,,,
,,,,,,Чебоксары,,,,
,,,,,,Чегдомын,,,,
,,,,,,Чекмагуш,,,,
,,,,,,Челябинск,,,,
,,,,,,Чердынь,,,,
,,,,,,Черемисиново,,,,
,,,,,,Черемушки,,,,
,,,,,,Черемхово,,,,
,,,,,,Черепаново,,,,
,,,,,,Череповец,,,,
,,,,,,Черкесск,,,,
,,,,,,Черкизово,,,,
,,,,,,Черлак,,,,
,,,,,,Черниговка,,,,
,,,,,,Черноголовка,,,,
,,,,,,Черногорск,,,,
,,,,,,Чернореченский,,,,
,,,,,,Чернушка,,,,
,,,,,,Чернышевск,,,,
,,,,,,Чернышковский,,,,
,,,,,,Чернянка,,,,
,,,,,,Черняховск,,,,
,,,,,,Черский,,,,
,,,,,,Чертково,,,,
,,,,,,Черусти,,,,
,,,,,,Чесма,,,,
,,,,,,Чехов,,,,
,,,,,,Чикола,,,,
,,,,,,Чистоозерное,,,,
,,,,,,Чистополь,,,,
,,,,,,Чита,,,,
,,,,,,Чишмы,,,,
,,,,,,Чкаловск,,,,
,,,,,,Чокурдах,,,,
,,,,,,Чугуевка,,,,
,,,,,,Чудово,,,,
,,,,,,Чулым,,,,
,,,,,,Чумикан,,,,
,,,,,,Чурапча,,,,
,,,,,,Чусовой,,,,
,,,,,,Чухлома,,,,
,,,,,,Чучково,,,,
,,,,,,Шаблыкино,,,,
,,,,,,Шагонар,,,,
,,,,,,Шадринск,,,,
,,,,,,Шали,,,,
,,,,,,Шалинское,,,,
,,,,,,Шаран,,,,
,,,,,,Шаранга,,,,
,,,,,,Шарапово,,,,
,,,,,,Шаркан,,,,
,,,,,,Шарлык,,,,
,,,,,,Шарыпово,,,,
,,,,,,Шарья,,,,
,,,,,,Шатки,,,,
,,,,,,Шатрово,,,,
,,,,,,Шатура,,,,
,,,,,,Шатурторф,,,,
,,,,,,Шаховская,,,,
,,,,,,Шахтерск,,,,
,,,,,,Шахты,,,,
,,,,,,Шахунья,,,,
,,,,,,Шацк,,,,
,,,,,,Шебалино,,,,
,,,,,,Шебекино,,,,
,,,,,,Шексна,,,,
,,,,,,Шелаболиха,,,,
,,,,,,Шелехов,,,,
,,,,,,Шемурша,,,,
,,,,,,Шемышейка,,,,
,,,,,,Шемятино,,,,
,,,,,,Шенкурск,,,,
,,,,,,Шентала,,,,
,,,,,,Шербакуль,,,,
,,,,,,Шигоны,,,,
,,,,,,Шилка,,,,
,,,,,,Шилово,,,,
,,,,,,Шимановск,,,,
,,,,,,Шимск,,,,
,,,,,,Шипуново,,,,
,,,,,,Шира,,,,
,,,,,,Шлиссельбург,,,,
,,,,,,Шумерля,,,,
,,,,,,Шумиха,,,,
,,,,,,Шумячи,,,,
,,,,,,Шушенское,,,,
,,,,,,Шуя,,,,
,,,,,,Щекино,,,,
,,,,,,Щелково,,,,
,,,,,,Щербинка,,,,
,,,,,,Щигры,,,,
,,,,,,Щучье,,,,
,,,,,,Эвенск,,,,
,,,,,,Эгвекинот,,,,
,,,,,,Экимчан,,,,
,,,,,,Электрогорск,,,,
,,,,,,Электросталь,,,,
,,,,,,Электроугли,,,,
,,,,,,Элиста,,,,
,,,,,,Энгельс,,,,
,,,,,,Энергетик,,,,
,,,,,,Эрзин,,,,
,,,,,,Эртиль,,,,
,,,,,,Югорск,,,,
,,,,,,Южа,,,,
,,,,,,Южно-Курильск,,,,
,,,,,,Южно-Сахалинск,,,,
,,,,,,Южно-Сухокумск,,,,
,,,,,,Юкаменское,,,,
,,,,,,Юрга,,,,
,,,,,,Юргамыш,,,,
,,,,,,Юрибей,,,,
,,,,,,Юрино,,,,
,,,,,,Юрла,,,,
,,,,,,Юрьев-Польский,,,,
,,,,,,Юрьевец,,,,
,,,,,,Юрья,,,,
,,,,,,Юрюзань,,,,
,,,,,,Юста,,,,
,,,,,,Юсьва,,,,
,,,,,,Юхнов,,,,
,,,,,,Ягодное,,,,
,,,,,,Ядрин,,,,
,,,,,,Ядрино,,,,
,,,,,,Яковлевка,,,,
,,,,,,Якутск,,,,
,,,,,,Якшур-Бодья,,,,
,,,,,,Ялуторовск,,,,
,,,,,,Яльчики,,,,
,,,,,,Янаул,,,,
,,,,,,Янтиково,,,,
,,,,,,Яр,,,,
,,,,,,Яр-Сале,,,,
,,,,,,Яранск,,,,
,,,,,,Яренск,,,,
,,,,,,Ярково,,,,
,,,,,,Ярославль,,,,
,,,,,,Ярцево,,,,
,,,,,,Ясногорск,,,,
,,,,,,Ясный,,,,
,,,,,,Яхрома,,,,
,,,,,,Яшалта,,,,
,,,,,,Яшкино,,,,
,,,,,,Яшкуль,,,,